close,volume,sma_50,ema_20,ema_50,rsi_14,macd,macd_signal,macd_histogram,bb_width,volatility_20d,close_lag_1,close_lag_5,volume_lag_1,rsi_signal,macd_signal_cross,target_direction,momentum,trend_strength,price_change,target_return_1d,volatility_ratio
0.1202064156532287,68880000,0.101632208,0.1044513780506981,0.1007905421002878,67.42468834474872,0.005021674,0.001808127,0.003213547,0.422635365,0.011225133,0.1232007145881652,0.101383738,93161600.0,0,1,0,0.018822677653228703,0.0036608359504102933,-0.0029942989349364957,-0.024304233501776573,1.0
0.1167844235897064,35750400,0.101632208,0.105625954,0.1014177531390885,67.42468834474872,0.0053433,0.002515162,0.002828138,0.422635365,0.011225133,0.1202064156532287,0.1056620627641677,68880000.0,0,1,0,0.01112236082553869,0.00420820086091149,-0.003421992063522311,-0.028467632488053507,1.0
0.1133616268634796,51251200,0.095112823,0.1026408190829851,0.097459042,85.93799922165645,0.005056995,0.003268012,0.001788983,0.3169657516259452,0.007927043,0.1133616268634796,0.1073730662465095,59382400.0,-1,1,0,0.005988560616970104,0.005181777082985103,0.0,-0.029308675087115654,0.7502751167359092
0.088122614,170464000,0.1013754914700985,0.1005878743094046,0.1004269257821854,11.99939527885563,-0.002831663,-0.000515297,-0.002316366,0.2652503965577067,0.006866292,0.088978149,0.098817244,35907200.0,1,-1,0,-0.010694629999999997,0.00016094852721920683,-0.0008555350000000045,-0.2226415901200387,0.7083217812126061
0.073150493,37027200,0.082031237,0.07378348,0.081219092,35.21189569193258,-0.004547419,-0.004604371,5.695141641797342e-05,0.4258517999454064,0.00803603,0.068872958,0.06630642,40947200.0,0,1,0,0.006844072999999992,-0.007435612000000008,0.004277534999999999,-0.16990100861057078,0.887378035390792
0.063739143,23385600,0.062199345,0.063714321,0.064890989,52.08321087262417,-0.000185033,-0.000180538,-4.49e-06,0.1166532662464175,0.001853858,0.063739143,0.062028144,23968000.0,0,-1,0,0.0017109989999999978,-0.0011766679999999918,0.0,-0.12865736940419525,0.25813740957675696
0.1043788120150566,23049600,0.101632208,0.1072327787244398,0.1034983120203146,52.75652287205227,0.00221336,0.003273791,-0.001060431,0.4161369278264551,0.01108369,0.1082285717129707,0.110367402,23699200.0,0,-1,1,-0.005988589984943407,0.0037344667041251944,-0.0038497596979141097,0.6375935900966945,1.5494334107055872
0.1048065274953842,14291200,0.101632208,0.1070017071788154,0.1035496145879644,49.15253962092038,0.00176051,0.002971135,-0.001210625,0.3976055667329466,0.010647518,0.1043788120150566,0.1056620627641677,23049600.0,0,-1,1,-0.0008555352687835,0.003452092590850997,0.0004277154803276062,0.004097723207138193,1.3832476758360428
0.1069453209638595,14067200,0.101632208,0.1069963370631053,0.1036827795438818,45.45472826476781,0.001556266,0.002688161,-0.001131895,0.3503124067833151,0.009470965,0.1048065274953842,0.1035233065485954,14291200.0,0,-1,1,0.003422014415264102,0.0033135575192234923,0.0021387934684753,0.020407063563569583,1.1524081257447758
0.1060898229479789,13395200,0.101632208,0.1069100023854743,0.103777173,29.54479508792126,0.001310266,0.002412582,-0.001102316,0.3045700349142331,0.008301059,0.1069453209638595,0.1090840846300125,14067200.0,1,-1,0,-0.0029942616820335943,0.003132829385474295,-0.0008554980158805986,-0.00799939640341718,1.0035835451672253
0.1125061362981796,41574400,0.101632208,0.1074429675200176,0.1041194856732705,37.37309334327017,0.001614442,0.002252954,-0.000638512,0.2606831473579142,0.007174617,0.1060898229479789,0.1082285717129707,13395200.0,0,-1,1,0.004277564585208893,0.0033234818467470922,0.006416313350200695,0.06048000809037957,0.7685248092730237
0.1090840846300125,30083200,0.101632208,0.1075992643876362,0.1043141758284368,36.99936983066943,0.001561374,0.002114638,-0.000553264,0.2331952287402892,0.006454246,0.1125061362981796,0.1043788120150566,41574400.0,0,-1,0,0.004705272614955902,0.0032850885591994006,-0.0034220516681671004,-0.030416577982000037,0.7674781005367505
0.1112228259444236,15904000,0.101632208,0.1079443654882826,0.1045851032839657,43.29812882884226,0.001672615,0.002026234,-0.000353618,0.2183238790543804,0.006069497,0.1090840846300125,0.1048065274953842,30083200.0,0,-1,1,0.006416298449039404,0.0033592622043168985,0.002138741314411108,0.019606355241144513,0.8099058979486305
0.1125061362981796,35548800,0.101632208,0.1083788198511299,0.1048957320296212,43.29814919194028,0.001843081,0.001989603,-0.000146522,0.2127273957665977,0.005932111,0.1112228259444236,0.1069453209638595,15904000.0,0,-1,1,0.005560815334320096,0.003483087821508704,0.0012833103537559926,0.011538192298739425,0.8741296074771753
0.1120783612132072,11222400,0.101632208,0.1087311571237087,0.1051774037623108,45.65127463570274,0.001921509,0.001975984,-5.45e-05,0.212669055,0.005932759,0.1125061362981796,0.1060898229479789,35548800.0,0,-1,0,0.005988538265228299,0.0035537533613979044,-0.00042777508497239547,-0.0038022378071774776,0.9398212730446156
0.110367402,24640000,0.101632208,0.1088869900104364,0.1053809331219986,50.0,0.00182457,0.001945701,-0.000121131,0.1966270807044501,0.005457904,0.1120783612132072,0.1125061362981796,11222400.0,0,-1,0,-0.0021387342981795954,0.003506056888437803,-0.0017109592132072,-0.015265740814611295,0.9143284625137332
0.1095118820667266,23699200,0.101632208,0.1089465035396069,0.1055429311198311,56.000064098038415,0.001659582,0.001888478,-0.000228895,0.1685569803779534,0.004649902,0.110367402,0.1090840846300125,24640000.0,0,-1,0,0.000427797436714103,0.003403572419775805,-0.000855519933273402,-0.007751563575569165,0.8290908839339947
0.1060898229479789,28156800,0.101632208,0.1086744387213566,0.1055643778581898,53.84614525743466,0.001238421,0.001758466,-0.000520046,0.1501286377073297,0.004115037,0.1095118820667266,0.1112228259444236,23699200.0,0,-1,0,-0.005133002996444702,0.0031100608631667997,-0.0034220591187476973,-0.03124829063445922,0.788692554230415
